URL;LOKALIZACJA;NAGŁOWEK;CENA;CENA_M2;POWIERZCHNIA;POKOJE;PIĘTRO;RYNEK;RODZAJ_BUDYNKU;MATERIAŁ;OKNA;OGRZEWANIE;ROK_BUDOWY;STAN_WYKOŃCZENIA;CZYNSZ;FORMA_WŁASNOŚCI;MEDIA;ZABEZPIECZENIA;WYPOSAŻENIE;INFO_DODATKOWE;DZIELNICA;DOSTEPNE_OD 
https://www.otodom.pl/oferta/dwupoziomowe-poddasze-89-99m2-jezyce-ID3ir9a.html#70454fe8b4;Poznań, Jeżyce, Mikołaja Reja;Dwupoziomowe poddasze, 89,99m2, Jeżyce;299999.0;3334.0;89.99;2;5;wtórny;kamienica;cegła;drewniane;gazowe;1908 ;do remontu;350.0;pełna własność;;;;;Jeżyce;
https://www.otodom.pl/oferta/nowy-apartament-w-stanie-deweloperskim-ataner-ID3inFs.html#70454fe8b4;Poznań, Centrum, Towarowa;Nowy apartament w stanie deweloperskim Ataner;978000.0;9226.0;106.0;4;5;pierwotny;apartamentowiec;;;;2017 ;do wykończenia;;;;;;['balkon', 'garaż/miejsce parkingowe', 'winda'];;
https://www.otodom.pl/oferta/nowy-apartament-w-stanie-deweloperskim-ataner-ID3inFq.html#70454fe8b4;Poznań, Centrum, Towarowa;Nowy apartament w stanie deweloperskim Ataner;489000.0;9226.0;53.0;2;5;wtórny;apartamentowiec;;;;2017 ;do wykończenia;;;;;;['balkon', 'garaż/miejsce parkingowe', 'winda'];;
https://www.otodom.pl/oferta/mieszkanie-78-m-poznan-ID3iimc.html#70454fe8b4;Poznań, Piątkowo,  Śmiałego;Mieszkanie, 78 m², Poznań;379000.0;4859.0;78.0;3;1;wtórny;blok;;;;;;;spółdzielcze własnościowe;;;;;Piątkowo;
https://www.otodom.pl/oferta/mieszkanie-110-08-m-poznan-ID3ihTs.html#70454fe8b4;Poznań, Łazarz, Chełmońskiego;Mieszkanie, 110,08 m², Poznań;420000.0;3815.0;110.08;5;;wtórny;kamienica;;;gazowe;;do zamieszkania;;pełna własność;['internet', 'telefon'];['system alarmowy'];;['piwnica', 'dwupoziomowe'];Łazarz;
https://www.otodom.pl/oferta/nowe-mieszkanie-3-pokoje-53-14-m2-a-83-ID3ifFQ.html#70454fe8b4;Poznań, Grunwald,  Bułgarska 59;Nowe mieszkanie, 3 pokoje, 53,14 m2 - A-83;341312.0;6423.0;53.14;3;8;pierwotny;blok;;plastikowe;;2018 ;do wykończenia;;;;['system alarmowy', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona'];;['balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda'];Grunwald;
https://www.otodom.pl/oferta/nowe-mieszkanie-3-pokoje-53-14-m2-a-33-ID3ifEk.html#70454fe8b4;Poznań, Grunwald,  Bułgarska 59;Nowe mieszkanie, 3 pokoje, 53,14 m2 - A-33;325313.0;6122.0;53.14;3;3;pierwotny;blok;;plastikowe;;2018 ;do wykończenia;;;;['system alarmowy', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona'];;['balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda'];Grunwald;
https://www.otodom.pl/oferta/mieszkanie-poznan-smochowice-ID3xLFN.html#aa67b7e246;Poznań, Smochowice, Sianowska 36   C;Mieszkanie - Poznań Smochowice;620000.0;4564.0;135.84;4;1;pierwotny;apartamentowiec;;;gazowe;2018 ;do wykończenia;;pełna własność;;['domofon / wideofon', 'rolety antywłamaniowe'];;['piwnica', 'garaż/miejsce parkingowe', 'ogródek', 'taras'];Smochowice;
https://www.otodom.pl/oferta/piekne-funkcjonalne-mieszkanie-wszedzie-blisko-ID3nB5y.html#aa67b7e246;Poznań;Piękne, funkcjonalne mieszkanie -wszędzie blisko !;362000.0;5028.0;72.0;4;1;wtórny;szeregowiec;cegła;plastikowe;gazowe;2018 ;do wykończenia;;pełna własność;['telewizja kablowa', 'internet', 'telefon'];['drzwi / okna antywłamaniowe', 'rolety antywłamaniowe'];;['garaż/miejsce parkingowe', 'ogródek', 'oddzielna kuchnia', 'taras', 'dwupoziomowe'];;
https://www.otodom.pl/oferta/gotowy-do-wykonczenia-dom-poznan-plewiska-ID3vRZd.html#aa67b7e246;Poznań,  Grunwaldzka  / Fabianowska;Gotowy do wykończenia Dom Poznań Plewiska;464000.0;3772.0;123.0;6;;pierwotny;szeregowiec;cegła;plastikowe;gazowe;2018 ;do wykończenia;;pełna własność;['telewizja kablowa', 'internet', 'telefon'];['system alarmowy', 'drzwi / okna antywłamaniowe'];;['balkon', 'garaż/miejsce parkingowe', 'ogródek', 'taras', 'dwupoziomowe'];Grunwald;1 Stycznia 2018
https://www.otodom.pl/oferta/villa-venecja-komfort-w-centrum-miasta-ID3j62a.html#aa67b7e246;Poznań, Centrum,  Wenecjańska;VILLA VENECJA - KOMFORT W CENTRUM MIASTA;;;;277761;;;;;;;;;;;;;;['teren zamknięty', 'winda', 'garaż', 'ogródek', 'ochrona', 'tarasy'];;
https://www.otodom.pl/oferta/komfortowe-bezposrednio-pod-lipami-niski-blok-ID3xrPZ.html#aa67b7e246;Poznań, Winogrady, Pod Lipami 7;Komfortowe Bezpośrednio Pod Lipami niski blok;289000.0;7225.0;40.0;2;;wtórny;blok;cegła;plastikowe;miejskie;;do zamieszkania;300.0;pełna własność;['telewizja kablowa', 'internet'];['drzwi / okna antywłamaniowe', 'domofon / wideofon', 'rolety antywłamaniowe'];['lodówka', 'meble', 'pralka'];['piwnica'];Winogrady;26 Stycznia 2018
https://www.otodom.pl/oferta/stylowe-2-pokoje-w-centrum-z-widokiem-na-katedre-ID3vReH.html#aa67b7e246;Poznań, Centrum;Stylowe 2 pokoje w centrum- z widokiem na Katedrę;399000.0;8302.0;48.06;2;1;wtórny;blok;cegła;drewniane;miejskie;2006 ;do zamieszkania;500.0;pełna własność;['telewizja kablowa', 'internet', 'telefon'];['monitoring / ochrona'];;['balkon', 'winda'];;
https://www.otodom.pl/oferta/sprzedam-mieszkanie-stary-grunwald-48-m2-ID3yaZZ.html#aa67b7e246;Poznań, Grunwald;Sprzedam mieszkanie stary Grunwald - 48 m2;335000.0;6979.0;48.0;3;4;wtórny;blok;wielka płyta;plastikowe;miejskie;;do wykończenia;;pełna własność;;;;['balkon', 'piwnica'];Grunwald;
https://www.otodom.pl/oferta/nowe-mieszkanie-2-pokoje-52-94-m2-b2-85-ID3ifc2.html#aa67b7e246;Poznań, Grunwald,  Bułgarska 59;Nowe mieszkanie, 2 pokoje, 52,94 m2 - B2-85;327082.0;6178.0;52.94;2;8;pierwotny;blok;;plastikowe;;2018 ;do wykończenia;;;;['system alarmowy', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona'];;['balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda', 'oddzielna kuchnia'];Grunwald;
https://www.otodom.pl/oferta/nowe-mieszkanie-2-pokoje-52-94-m2-b2-75-ID3if9u.html#aa67b7e246;Poznań, Grunwald,  Bułgarska 59;Nowe mieszkanie, 2 pokoje, 52,94 m2 - B2-75;324401.0;6128.0;52.94;2;7;pierwotny;blok;;plastikowe;;2018 ;do wykończenia;;;;['system alarmowy', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona'];;['balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda', 'oddzielna kuchnia'];Grunwald;
https://www.otodom.pl/oferta/nowe-mieszkanie-2-pokoje-52-05-m2-a-125-ID3ieZQ.html#aa67b7e246;Poznań, Grunwald,  Bułgarska 59;Nowe mieszkanie, 2 pokoje, 52,05 m2 - A-125;335723.0;6450.0;52.05;2;;pierwotny;;;plastikowe;;2018 ;do wykończenia;;;;['system alarmowy', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona'];;['balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda', 'oddzielna kuchnia'];Grunwald;
https://www.otodom.pl/oferta/nowe-mieszkanie-2-pokoje-51-62-m2-b2-153-ID3ieIi.html#aa67b7e246;Poznań, Grunwald,  Bułgarska 59;Nowe mieszkanie, 2 pokoje, 51,62 m2 - B2-153;338111.0;6550.0;51.62;2;;pierwotny;;;plastikowe;;2018 ;do wykończenia;;;;['system alarmowy', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona'];;['balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda', 'oddzielna kuchnia'];Grunwald;
https://www.otodom.pl/oferta/nowe-mieszkanie-2-pokoje-51-62-m2-b2-143-ID3ieHa.html#aa67b7e246;Poznań, Grunwald,  Bułgarska 59;Nowe mieszkanie, 2 pokoje, 51,62 m2 - B2-143;335530.0;6500.0;51.62;2;;pierwotny;kamienica;;plastikowe;;2018 ;do wykończenia;;;;['system alarmowy', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona'];;['balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda', 'oddzielna kuchnia'];Grunwald;
https://www.otodom.pl/oferta/nowe-mieszkanie-2-pokoje-51-62-m2-b2-133-ID3ieEi.html#aa67b7e246;Poznań, Grunwald,  Bułgarska 59;Nowe mieszkanie, 2 pokoje, 51,62 m2 - B2-133;332949.0;6450.0;51.62;2;;pierwotny;blok;;plastikowe;;2018 ;do wykończenia;;;;['system alarmowy', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona'];;['balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda', 'oddzielna kuchnia'];Grunwald;
https://www.otodom.pl/oferta/nowe-mieszkanie-2-pokoje-51-62-m2-b2-123-ID3ieCm.html#aa67b7e246;Poznań, Grunwald,  Bułgarska 59;Nowe mieszkanie, 2 pokoje, 51,62 m2 - B2-123;330368.0;6400.0;51.62;2;;pierwotny;blok;;plastikowe;;2018 ;do wykończenia;;;;['system alarmowy', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona'];;['balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda', 'oddzielna kuchnia'];Grunwald;
https://www.otodom.pl/oferta/nowe-mieszkanie-2-pokoje-51-62-m2-b-1132-ID3iezE.html#aa67b7e246;Poznań, Grunwald,  Bułgarska 59;Nowe mieszkanie, 2 pokoje, 51,62 m2 - B-1132;327787.0;6350.0;51.62;2;;pierwotny;blok;;plastikowe;;2018 ;do wykończenia;;;;['system alarmowy', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona'];;['balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda', 'oddzielna kuchnia'];Grunwald;
https://www.otodom.pl/oferta/nowe-mieszkanie-2-pokoje-51-62-m2-b2-103-ID3iesY.html#aa67b7e246;Poznań, Grunwald,  Bułgarska 59;Nowe mieszkanie, 2 pokoje, 51,62 m2 - B2-103;325206.0;6300.0;51.62;2;10;pierwotny;blok;;plastikowe;;2018 ;do wykończenia;;;;['system alarmowy', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona'];;['balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda', 'oddzielna kuchnia'];Grunwald;
https://www.otodom.pl/oferta/nowe-mieszkanie-2-pokoje-51-52-m2-a-65-ID3ierQ.html#aa67b7e246;Poznań, Grunwald,  Bułgarska 59;Nowe mieszkanie, 2 pokoje, 51,52 m2 - A-65;316848.0;6150.0;51.52;2;6;pierwotny;blok;;plastikowe;;2018 ;do wykończenia;;;;['system alarmowy', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona'];;['balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda', 'oddzielna kuchnia'];Grunwald;
https://www.otodom.pl/oferta/2-pokojowe-mieszkanie-na-sprzedaz-os-winiary-ID3iaPS.html#aa67b7e246;Poznań, Bonin, Winiary;2-pokojowe mieszkanie na sprzedaż, Os. Winiary;289000.0;5898.0;49.0;2;7;wtórny;;;;;1985 ;;;spółdzielcze własnościowe;;;;['balkon', 'piwnica'];Winiary;
https://www.otodom.pl/oferta/nowe-mieszkanie-2-pokoje-51-18-m2-b2-83-ID3i9RM.html#aa67b7e246;Poznań, Grunwald,  Bułgarska 59;Nowe mieszkanie, 2 pokoje, 51,18 m2 - B2-83;319875.0;6250.0;51.18;8;8;pierwotny;blok;;plastikowe;;2018 ;do wykończenia;;;;['system alarmowy', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona'];;['balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda', 'oddzielna kuchnia'];Grunwald;
https://www.otodom.pl/oferta/nowe-mieszkanie-2-pokoje-51-18-m2-b2-73-ID3i9Ry.html#aa67b7e246;Poznań, Grunwald,  Bułgarska 59;Nowe mieszkanie, 2 pokoje, 51,18 m2 - B2-73;319875.0;6250.0;51.18;2;7;pierwotny;blok;;plastikowe;;2018 ;do wykończenia;;;;['system alarmowy', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona'];;['balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda', 'oddzielna kuchnia'];Grunwald;
https://www.otodom.pl/oferta/mieszkanie-264-75-m-poznan-ID3i8fg.html#aa67b7e246;Poznań, Stare Miasto, Libelta;Mieszkanie, 264,75 m², Poznań;999999.0;3777.0;264.75;9;3;wtórny;kamienica;;;miejskie;;;;pełna własność;;['domofon / wideofon'];;['balkon', 'winda'];Stare Miasto;
https://www.otodom.pl/oferta/cytadela-nietuzinkowy-designerski-apartament-ID3i7Bs.html#aa67b7e246;Poznań, Na Stoku;Cytadela - nietuzinkowy, designerski apartament!;1890000.0;13500.0;140.0;3;1;wtórny;dom wolnostojący;cegła;;;2009 ;;;pełna własność;;;;['pom. użytkowe'];;
https://www.otodom.pl/oferta/nowe-mieszkanie-2-pokoje-50-13-m2-b1-52-ID3i6YK.html#aa67b7e246;Poznań, Grunwald,  Bułgarska 59;Nowe mieszkanie, 2 pokoje, 50,13 m2 - B1-52;315819.0;6300.0;50.13;2;5;pierwotny;blok;;plastikowe;;2018 ;do wykończenia;;;;['system alarmowy', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona'];;['balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda', 'oddzielna kuchnia'];Grunwald;
https://www.otodom.pl/oferta/mieszk-3-pok-w-centrum-pilnie-sprzedam-ID3i6XI.html#aa67b7e246;Poznań, Centrum, Feliksa Nowowiejskiego;Mieszk.3 pok. w Centrum Pilnie sprzedam;340000.0;5388.0;63.1;3;;wtórny;blok;cegła;plastikowe;miejskie;1965 ;do remontu;710.0;spółdzielcze wł. z KW;;;;['piwnica', 'oddzielna kuchnia'];;
https://www.otodom.pl/oferta/mieszkanie-4-pokojowe-z-duzym-balkonem-grunwald-ID3i6m6.html#aa67b7e246;Poznań, Górczyn;Mieszkanie 4-Pokojowe Z Dużym Balkonem Grunwald!;464162.4;6156.0;75.4;4;8;pierwotny;;;;;2018 ;;;;;;;;Górczyn;
https://www.otodom.pl/oferta/mdm-sierpien-2017-mieszkanie-3-pok-grunwald-ID3i6i0.html#aa67b7e246;Poznań, Górczyn;Mdm Sierpień 2017! Mieszkanie 3-Pok. Grunwald!;294224.4;5832.0;50.45;3;2;pierwotny;;;;;2018 ;;;;;;;;Górczyn;
https://www.otodom.pl/oferta/mieszkanie-50-m-poznan-ID3i4b6.html#aa67b7e246;Poznań, Dębiec, Orzechowa;Mieszkanie, 50 m², Poznań;275000.0;5500.0;50.0;2;;wtórny;blok;;;;;;;spółdzielcze własnościowe;;;;;Dębiec;
https://www.otodom.pl/oferta/mieszkanie-30-m-poznan-ID3fmcs.html#aa67b7e246;Poznań, Grunwald, Grunwald ul. Wojskowa;Mieszkanie, 30 m², Poznań;254000.0;8467.0;30.0;1;3;wtórny;blok;;;;2008 ;;;;;;;['balkon'];Grunwald;
https://www.otodom.pl/oferta/mieszkanie-z-gwarancja-najmu-okazja-ID3i2zm.html#aa67b7e246;Poznań, Grunwald, Bukowska / Grochowska;Mieszkanie z gwarancją najmu OKAZJA!;799000.0;8526.0;93.71;4;1;pierwotny;blok;;;;2016 ;do zamieszkania;;;['telewizja kablowa', 'internet', 'telefon'];['drzwi / okna antywłamaniowe', 'domofon / wideofon', 'monitoring / ochrona'];;['garaż/miejsce parkingowe', 'ogródek', 'winda', 'taras'];Grunwald;
https://www.otodom.pl/oferta/mieszkanie-45-9-m2-lokal-20c-46-ID3i1WK.html#aa67b7e246;Poznań,  Wilczak 20;Mieszkanie - 45,9 m2 Lokal 20C/46;300645.0;6550.0;45.9;2;3;pierwotny;blok;silikat;plastikowe;miejskie;2017 ;do wykończenia;;pełna własność;['telewizja kablowa', 'internet', 'telefon'];['teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona'];;['balkon', 'garaż/miejsce parkingowe', 'winda'];;16 Czerwca 2017
https://www.otodom.pl/oferta/mieszkanie-35-7-m2-lokal-20c-39-ID3i1U2.html#aa67b7e246;Poznań,  Wilczak 20;Mieszkanie - 35,7 m2 Lokal 20C/39;237405.0;6650.0;35.7;1;;pierwotny;blok;silikat;plastikowe;miejskie;2017 ;do wykończenia;;pełna własność;['telewizja kablowa', 'internet', 'telefon'];['teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona'];;['garaż/miejsce parkingowe', 'ogródek', 'winda'];;16 Czerwca 2017
https://www.otodom.pl/oferta/mieszkanie-poznan-smochowice-ID3xLFN.html#6c442d24f5;Poznań, Smochowice, Sianowska 36   C;Mieszkanie - Poznań Smochowice;620000.0;4564.0;135.84;4;1;pierwotny;apartamentowiec;;;gazowe;2018 ;do wykończenia;;pełna własność;;['domofon / wideofon', 'rolety antywłamaniowe'];;['piwnica', 'garaż/miejsce parkingowe', 'ogródek', 'taras'];Smochowice;
https://www.otodom.pl/oferta/piekne-funkcjonalne-mieszkanie-wszedzie-blisko-ID3nB5y.html#6c442d24f5;Poznań;Piękne, funkcjonalne mieszkanie -wszędzie blisko !;362000.0;5028.0;72.0;4;1;wtórny;szeregowiec;cegła;plastikowe;gazowe;2018 ;do wykończenia;;pełna własność;['telewizja kablowa', 'internet', 'telefon'];['drzwi / okna antywłamaniowe', 'rolety antywłamaniowe'];;['garaż/miejsce parkingowe', 'ogródek', 'oddzielna kuchnia', 'taras', 'dwupoziomowe'];;
https://www.otodom.pl/oferta/gotowy-do-wykonczenia-dom-poznan-plewiska-ID3vRZd.html#6c442d24f5;Poznań,  Grunwaldzka  / Fabianowska;Gotowy do wykończenia Dom Poznań Plewiska;464000.0;3772.0;123.0;6;;pierwotny;szeregowiec;cegła;plastikowe;gazowe;2018 ;do wykończenia;;pełna własność;['telewizja kablowa', 'internet', 'telefon'];['system alarmowy', 'drzwi / okna antywłamaniowe'];;['balkon', 'garaż/miejsce parkingowe', 'ogródek', 'taras', 'dwupoziomowe'];Grunwald;1 Stycznia 2018
https://www.otodom.pl/oferta/villa-venecja-komfort-w-centrum-miasta-ID3j62a.html#6c442d24f5;Poznań, Centrum,  Wenecjańska;VILLA VENECJA - KOMFORT W CENTRUM MIASTA;;;;277761;;;;;;;;;;;;;;['teren zamknięty', 'winda', 'garaż', 'ogródek', 'ochrona', 'tarasy'];;
https://www.otodom.pl/oferta/willa-miejska-3-poziomy-ogrod-parking-ID3hUvU.html#6c442d24f5;Poznań, Szczepankowo, Szczepankowo 60;__WILLA MIEJSKA_3 poziomy__ OGRÓD__PARKING;399000.0;5415.0;73.69;5;1;pierwotny;szeregowiec;cegła;plastikowe;gazowe;2017 ;do wykończenia;100.0;pełna własność;['telewizja kablowa', 'internet', 'telefon'];;;['garaż/miejsce parkingowe', 'ogródek', 'taras', 'dwupoziomowe', 'pom. użytkowe'];Szczepankowo;15 Grudnia 2017
https://www.otodom.pl/oferta/okazja-489-000-brutto-ID3piZV.html#6c442d24f5;Poznań, Stare Miasto, Strzelecka;Okazja 489.000 Brutto;489000.0;6986.0;70.0;3;;wtórny;kamienica;cegła;drewniane;miejskie;1900 ;do zamieszkania;;pełna własność;['telewizja kablowa', 'internet', 'telefon'];;;['piwnica', 'winda', 'oddzielna kuchnia'];Stare Miasto;
https://www.otodom.pl/oferta/nowe-mieszkanie-poznan-grunwald-ul-rembertowska-ID3kWtG.html#6c442d24f5;Poznań, Grunwald, Rebertowska;Nowe mieszkanie Poznań Grunwald, ul. Rembertowska;273497.0;6230.0;43.9;2;4;pierwotny;;;;;;;;;;;;['balkon'];Grunwald;
https://www.otodom.pl/oferta/mieszkanie-53-7-m2-lokal-20c-34-ID3i1Ss.html#6c442d24f5;Poznań,  Wilczak 20;Mieszkanie - 53,7 m2 Lokal 20C/34;362475.0;6750.0;53.7;2;5;pierwotny;blok;silikat;plastikowe;miejskie;2017 ;do wykończenia;;pełna własność;['telewizja kablowa', 'internet', 'telefon'];['teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona'];;['balkon', 'garaż/miejsce parkingowe', 'winda'];;16 Czerwca 2017
https://www.otodom.pl/oferta/mieszkanie-45-9-m2-lokal-20c-37-ID3i1TO.html#6c442d24f5;Poznań,  Wilczak 20;Mieszkanie - 45,9 m2 Lokal 20C/37;296055.0;6450.0;45.9;2;;pierwotny;blok;silikat;plastikowe;miejskie;2017 ;do wykończenia;;pełna własność;['telewizja kablowa', 'internet', 'telefon'];['teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona'];;['garaż/miejsce parkingowe', 'ogródek', 'winda'];;16 Czerwca 2017
https://www.otodom.pl/oferta/mieszkanie-53-7-m2-lokal-20c-31-ID3i1Ry.html#6c442d24f5;Poznań,  Wilczak 20;Mieszkanie - 53, 7 m2 Lokal 20C/31;362475.0;6750.0;53.7;2;4;pierwotny;blok;silikat;plastikowe;miejskie;2017 ;do wykończenia;;pełna własność;['telewizja kablowa', 'internet', 'telefon'];['teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona'];;['balkon', 'garaż/miejsce parkingowe', 'winda'];;16 Czerwca 2017
https://www.otodom.pl/oferta/3-pokoje-3-pietro-a-31-sokola1-ID3hXx2.html#6c442d24f5;Poznań, Sołacz,  Sokoła 1;3 pokoje, 3 piętro A.31 SOKOŁA1;399000.0;6667.0;59.85;3;3;pierwotny;blok;;;;2018 ;do wykończenia;;pełna własność;['telewizja kablowa', 'internet', 'telefon'];['drzwi / okna antywłamaniowe', 'domofon / wideofon', 'monitoring / ochrona'];;['balkon', 'garaż/miejsce parkingowe', 'winda'];Sołacz;
https://www.otodom.pl/oferta/3-pokoje-2-pietro-c-21-sokola1-ID3hXt8.html#6c442d24f5;Poznań, Sołacz,  Sokoła 1;3 pokoje, 2 piętro, C.21 SOKOŁA1;412000.0;6781.0;60.76;3;2;pierwotny;blok;;;;2018 ;do wykończenia;;;['telewizja kablowa', 'internet', 'telefon'];['drzwi / okna antywłamaniowe', 'domofon / wideofon', 'monitoring / ochrona'];;['balkon', 'garaż/miejsce parkingowe', 'winda'];Sołacz;
https://www.otodom.pl/oferta/1-pokoj-parter-uc-03-sokola1-ID3hXsk.html#6c442d24f5;Poznań, Sołacz,  Sokoła 1;1 pokój, parter, UC.03 SOKOŁA1;208000.0;8431.0;24.67;1;;pierwotny;blok;;;;2018 ;do wykończenia;;pełna własność;['telewizja kablowa', 'internet', 'telefon'];['drzwi / okna antywłamaniowe', 'domofon / wideofon', 'monitoring / ochrona'];;['balkon', 'garaż/miejsce parkingowe', 'winda'];Sołacz;
https://www.otodom.pl/oferta/3-pokoje-2-pietro-b-25-sokola1-ID3hXsc.html#6c442d24f5;Poznań, Sołacz,  Sokoła 1;3 pokoje, 2 piętro B.25 SOKOŁA1;412000.0;6759.0;60.96;3;2;pierwotny;blok;;;;2018 ;do wykończenia;;pełna własność;['telewizja kablowa', 'internet', 'telefon'];['drzwi / okna antywłamaniowe', 'domofon / wideofon', 'monitoring / ochrona'];;['balkon', 'garaż/miejsce parkingowe', 'winda'];Sołacz;
https://www.otodom.pl/oferta/1-pokoj-parter-uc-02-sokola1-ID3hXre.html#6c442d24f5;Poznań, Sołacz,  Sokoła 1;1 pokój, parter UC.02 SOKOŁA1;234000.0;8439.0;27.73;1;;pierwotny;blok;;;;2018 ;do wykończenia;;pełna własność;['telewizja kablowa', 'internet', 'telefon'];['drzwi / okna antywłamaniowe', 'domofon / wideofon', 'monitoring / ochrona'];;['balkon', 'garaż/miejsce parkingowe', 'winda'];Sołacz;
https://www.otodom.pl/oferta/2-pokoje-parter-uc-01-sokola1-ID3hXpv.html#6c442d24f5;Poznań, Sołacz,  Sokoła 1;2 pokoje, parter UC.01 SOKOŁA1;304000.0;8416.0;36.12;2;;pierwotny;blok;;;;2018 ;do wykończenia;;pełna własność;['telewizja kablowa', 'internet', 'telefon'];['drzwi / okna antywłamaniowe', 'domofon / wideofon', 'monitoring / ochrona'];;['balkon', 'garaż/miejsce parkingowe', 'winda'];Sołacz;
https://www.otodom.pl/oferta/mieszkanie-42-m-poznan-ID3hXp6.html#6c442d24f5;Poznań, Winogrady, Serbska;Mieszkanie, 42 m², Poznań;290000.0;6905.0;42.0;2;5;wtórny;;;;;;;;pełna własność;;;;;Winogrady;
https://www.otodom.pl/oferta/3-pokoje-2-pietro-b-21-sokola1-ID3hXmG.html#6c442d24f5;Poznań, Sołacz,  Sokoła 1;3 pokoje, 2 piętro B.21 SOKOŁA1;399000.0;6927.0;57.6;3;2;pierwotny;blok;;;;2018 ;do wykończenia;;pełna własność;['telewizja kablowa', 'internet', 'telefon'];['drzwi / okna antywłamaniowe', 'domofon / wideofon', 'monitoring / ochrona'];;['balkon', 'garaż/miejsce parkingowe', 'winda'];Sołacz;
https://www.otodom.pl/oferta/1-pokoj-parter-ub-02-sokola1-ID3hXme.html#6c442d24f5;Poznań, Sołacz,  Sokoła 1;1 pokój, parter UB.02 SOKOŁA1;206000.0;8418.0;24.47;1;;pierwotny;blok;;;;2018 ;do wykończenia;;pełna własność;['telewizja kablowa', 'internet', 'telefon'];['drzwi / okna antywłamaniowe', 'domofon / wideofon', 'monitoring / ochrona'];;['balkon', 'garaż/miejsce parkingowe', 'winda'];Sołacz;
https://www.otodom.pl/oferta/1-pokoj-parter-ub-01-sokola1-ID3hXhI.html#6c442d24f5;Poznań, Sołacz,  Sokoła 1;1 pokój, parter UB.01 SOKOŁA1;215000.0;8425.0;25.52;1;;pierwotny;blok;;;;2018 ;do wykończenia;;pełna własność;['telewizja kablowa', 'internet', 'telefon'];['drzwi / okna antywłamaniowe', 'domofon / wideofon', 'monitoring / ochrona'];;['balkon', 'garaż/miejsce parkingowe', 'winda'];Sołacz;
https://www.otodom.pl/oferta/3-pokoje-3-pietro-b-31-sokola1-ID3hXfY.html#6c442d24f5;Poznań, Sołacz,  Sokoła 1;3 pokoje, 3 piętro B.31 SOKOŁA1;399000.0;6926.0;57.61;3;3;pierwotny;blok;;;;2018 ;do wykończenia;;pełna własność;['telewizja kablowa', 'internet', 'telefon'];['drzwi / okna antywłamaniowe', 'domofon / wideofon', 'monitoring / ochrona'];;['balkon', 'garaż/miejsce parkingowe', 'winda'];Sołacz;
https://www.otodom.pl/oferta/3-pokoje-1-pietro-c-11-sokola1-ID3hXf6.html#6c442d24f5;Poznań, Sołacz,  Sokoła 1;3 pokoje, 1 piętro C.11 SOKOŁA1;409000.0;6731.0;60.76;3;1;pierwotny;blok;;;;2018 ;do wykończenia;;pełna własność;['telewizja kablowa', 'internet', 'telefon'];['drzwi / okna antywłamaniowe', 'domofon / wideofon', 'monitoring / ochrona'];;['balkon', 'garaż/miejsce parkingowe', 'winda'];Sołacz;
